row_id,microbusiness_density
16047_2023-05-01,1.9475832741380426
16047_2023-06-01,1.9475832741380426
16049_2023-01-01,4.798288536590427
16049_2023-02-01,4.798288536590427
16049_2023-03-01,4.798288536590427
16049_2023-04-01,4.798288536590427
16049_2023-05-01,4.798288536590427
16049_2023-06-01,4.798288536590427
16051_2023-01-01,7.828958163477644
16051_2023-02-01,7.828958163477644
16051_2023-03-01,7.828958163477644
16051_2023-04-01,7.828958163477644
16051_2023-05-01,7.828958163477644
16051_2023-06-01,7.828958163477644
16053_2023-01-01,2.129761618516374
16053_2023-02-01,2.129761618516374
16053_2023-03-01,2.129761618516374
16053_2023-04-01,2.129761618516374
16053_2023-05-01,2.129761618516374
16053_2023-06-01,2.129761618516374
16055_2023-01-01,10.04801966468109
16055_2023-02-01,10.04801966468109
16055_2023-03-01,10.04801966468109
16055_2023-04-01,10.04801966468109
16055_2023-05-01,10.04801966468109
16055_2023-06-01,10.04801966468109
16057_2023-01-01,4.913235882036791
16057_2023-02-01,4.913235882036791
16057_2023-03-01,4.913235882036791
16057_2023-04-01,4.913235882036791
16057_2023-05-01,4.913235882036791
16057_2023-06-01,4.913235882036791
16059_2023-01-01,3.611082464750834
16059_2023-02-01,3.611082464750834
16059_2023-03-01,3.611082464750834
16059_2023-04-01,3.611082464750834
16059_2023-05-01,3.611082464750834
16059_2023-06-01,3.611082464750834
16061_2023-01-01,1.299639013862816
16061_2023-02-01,1.299639013862816
16061_2023-03-01,1.299639013862816
16061_2023-04-01,1.299639013862816
16061_2023-05-01,1.299639013862816
16061_2023-06-01,1.299639013862816
16063_2023-01-01,1.0741138216971
16063_2023-02-01,1.0741138216971
16063_2023-03-01,1.0741138216971
16063_2023-04-01,1.0741138216971
16063_2023-05-01,1.0741138216971
16063_2023-06-01,1.0741138216971
16065_2023-01-01,5.226710251221935
16065_2023-02-01,5.226710251221935
16065_2023-03-01,5.226710251221935
16065_2023-04-01,5.226710251221935
16065_2023-05-01,5.226710251221935
16065_2023-06-01,5.226710251221935
16067_2023-01-01,2.398078640233208
16067_2023-02-01,2.398078640233208
16067_2023-03-01,2.398078640233208
16067_2023-04-01,2.398078640233208
16067_2023-05-01,2.398078640233208
16067_2023-06-01,2.398078640233208
16069_2023-01-01,3.822325623939069
16069_2023-02-01,3.822325623939069
16069_2023-03-01,3.822325623939069
16069_2023-04-01,3.822325623939069
16069_2023-05-01,3.822325623939069
16069_2023-06-01,3.822325623939069
16071_2023-01-01,3.2641854579011595
16071_2023-02-01,3.2641854579011595
16071_2023-03-01,3.2641854579011595
16071_2023-04-01,3.2641854579011595
16071_2023-05-01,3.2641854579011595
16071_2023-06-01,3.2641854579011595
16073_2023-01-01,2.1358810387552665
16073_2023-02-01,2.1358810387552665
16073_2023-03-01,2.1358810387552665
16073_2023-04-01,2.1358810387552665
16073_2023-05-01,2.1358810387552665
16073_2023-06-01,2.1358810387552665
16075_2023-01-01,3.040236253923154
16075_2023-02-01,3.040236253923154
16075_2023-03-01,3.040236253923154
16075_2023-04-01,3.040236253923154
16075_2023-05-01,3.040236253923154
16075_2023-06-01,3.040236253923154
16077_2023-01-01,3.471643708704737
16077_2023-02-01,3.471643708704737
16077_2023-03-01,3.471643708704737
16077_2023-04-01,3.471643708704737
16077_2023-05-01,3.471643708704737
16077_2023-06-01,3.471643708704737
16079_2023-01-01,3.4280460994954614
16079_2023-02-01,3.4280460994954614
16079_2023-03-01,3.4280460994954614
16079_2023-04-01,3.4280460994954614
16079_2023-05-01,3.4280460994954614
16079_2023-06-01,3.4280460994954614
16081_2023-01-01,9.389801396289394
16081_2023-02-01,9.389801396289394
16081_2023-03-01,9.389801396289394
16081_2023-04-01,9.389801396289394
16081_2023-05-01,9.389801396289394
16081_2023-06-01,9.389801396289394
16083_2023-01-01,5.172641401003112
16083_2023-02-01,5.172641401003112
16083_2023-03-01,5.172641401003112
16083_2023-04-01,5.172641401003112
16083_2023-05-01,5.172641401003112
16083_2023-06-01,5.172641401003112
16085_2023-01-01,8.787339066737813
16085_2023-02-01,8.787339066737813
16085_2023-03-01,8.787339066737813
16085_2023-04-01,8.787339066737813
16085_2023-05-01,8.787339066737813
16085_2023-06-01,8.787339066737813
16087_2023-01-01,2.5681677736541415
16087_2023-02-01,2.5681677736541415
16087_2023-03-01,2.5681677736541415
16087_2023-04-01,2.5681677736541415
16087_2023-05-01,2.5681677736541415
16087_2023-06-01,2.5681677736541415
17001_2023-01-01,3.9712213744800238
17001_2023-02-01,3.9712213744800238
17001_2023-03-01,3.9712213744800238
17001_2023-04-01,3.9712213744800238
17001_2023-05-01,3.9712213744800238
17001_2023-06-01,3.9712213744800238
17003_2023-01-01,1.9330504291371995
17003_2023-02-01,1.9330504291371995
17003_2023-03-01,1.9330504291371995
17003_2023-04-01,1.9330504291371995
17003_2023-05-01,1.9330504291371995
17003_2023-06-01,1.9330504291371995
17005_2023-01-01,2.6428415865639567
17005_2023-02-01,2.6428415865639567
17005_2023-03-01,2.6428415865639567
17005_2023-04-01,2.6428415865639567
17005_2023-05-01,2.6428415865639567
17005_2023-06-01,2.6428415865639567
17007_2023-01-01,3.155391530080172
17007_2023-02-01,3.155391530080172
17007_2023-03-01,3.155391530080172
17007_2023-04-01,3.155391530080172
17007_2023-05-01,3.155391530080172
17007_2023-06-01,3.155391530080172
17009_2023-01-01,1.779223350296537
17009_2023-02-01,1.779223350296537
17009_2023-03-01,1.779223350296537
17009_2023-04-01,1.779223350296537
17009_2023-05-01,1.779223350296537
17009_2023-06-01,1.779223350296537
17011_2023-01-01,2.3513259685082093
17011_2023-02-01,2.3513259685082093
17011_2023-03-01,2.3513259685082093
17011_2023-04-01,2.3513259685082093
17011_2023-05-01,2.3513259685082093
17011_2023-06-01,2.3513259685082093
17013_2023-01-01,1.933701654530387
17013_2023-02-01,1.933701654530387
17013_2023-03-01,1.933701654530387
17013_2023-04-01,1.933701654530387
17013_2023-05-01,1.933701654530387
17013_2023-06-01,1.933701654530387
17015_2023-01-01,6.869092355644842
17015_2023-02-01,6.869092355644842
17015_2023-03-01,6.869092355644842
17015_2023-04-01,6.869092355644842
17015_2023-05-01,6.869092355644842
17015_2023-06-01,6.869092355644842
17017_2023-01-01,0.7921194042896313
17017_2023-02-01,0.7921194042896313
17017_2023-03-01,0.7921194042896313
17017_2023-04-01,0.7921194042896313
17017_2023-05-01,0.7921194042896313
17017_2023-06-01,0.7921194042896313
17019_2023-01-01,5.377343315568338
17019_2023-02-01,5.377343315568338
17019_2023-03-01,5.377343315568338
17019_2023-04-01,5.377343315568338
17019_2023-05-01,5.377343315568338
17019_2023-06-01,5.377343315568338
17021_2023-01-01,1.7624131454871381
17021_2023-02-01,1.7624131454871381
17021_2023-03-01,1.7624131454871381
17021_2023-04-01,1.7624131454871381
17021_2023-05-01,1.7624131454871381
17021_2023-06-01,1.7624131454871381
17023_2023-01-01,1.4493720503828929
17023_2023-02-01,1.4493720503828929
17023_2023-03-01,1.4493720503828929
17023_2023-04-01,1.4493720503828929
17023_2023-05-01,1.4493720503828929
17023_2023-06-01,1.4493720503828929
17025_2023-01-01,1.8272778397033285
17025_2023-02-01,1.8272778397033285
17025_2023-03-01,1.8272778397033285
17025_2023-04-01,1.8272778397033285
17025_2023-05-01,1.8272778397033285
17025_2023-06-01,1.8272778397033285
17027_2023-01-01,2.5571467349507735
17027_2023-02-01,2.5571467349507735
17027_2023-03-01,2.5571467349507735
17027_2023-04-01,2.5571467349507735
17027_2023-05-01,2.5571467349507735
17027_2023-06-01,2.5571467349507735
17029_2023-01-01,3.1944927166500223
17029_2023-02-01,3.1944927166500223
17029_2023-03-01,3.1944927166500223
17029_2023-04-01,3.1944927166500223
17029_2023-05-01,3.1944927166500223
17029_2023-06-01,3.1944927166500223
17031_2023-01-01,8.645578175276391
17031_2023-02-01,8.645578175276391
17031_2023-03-01,8.645578175276391
17031_2023-04-01,8.645578175276391
17031_2023-05-01,8.645578175276391
17031_2023-06-01,8.645578175276391
17033_2023-01-01,1.9790040852235453
17033_2023-02-01,1.9790040852235453
17033_2023-03-01,1.9790040852235453
17033_2023-04-01,1.9790040852235453
17033_2023-05-01,1.9790040852235453
17033_2023-06-01,1.9790040852235453
17035_2023-01-01,1.514032464303299
17035_2023-02-01,1.514032464303299
17035_2023-03-01,1.514032464303299
17035_2023-04-01,1.514032464303299
17035_2023-05-01,1.514032464303299
17035_2023-06-01,1.514032464303299
17037_2023-01-01,26.544565623402946
17037_2023-02-01,26.544565623402946
17037_2023-03-01,26.544565623402946
17037_2023-04-01,26.544565623402946
17037_2023-05-01,26.544565623402946
17037_2023-06-01,26.544565623402946
17039_2023-01-01,1.941491386316293
17039_2023-02-01,1.941491386316293
17039_2023-03-01,1.941491386316293
17039_2023-04-01,1.941491386316293
17039_2023-05-01,1.941491386316293
17039_2023-06-01,1.941491386316293
17041_2023-01-01,2.754014541676157
17041_2023-02-01,2.754014541676157
17041_2023-03-01,2.754014541676157
17041_2023-04-01,2.754014541676157
17041_2023-05-01,2.754014541676157
17041_2023-06-01,2.754014541676157
17043_2023-01-01,10.768643769537507
17043_2023-02-01,10.768643769537507
17043_2023-03-01,10.768643769537507
17043_2023-04-01,10.768643769537507
17043_2023-05-01,10.768643769537507
17043_2023-06-01,10.768643769537507
17045_2023-01-01,1.3889488278659528
17045_2023-02-01,1.3889488278659528
17045_2023-03-01,1.3889488278659528
17045_2023-04-01,1.3889488278659528
17045_2023-05-01,1.3889488278659528
17045_2023-06-01,1.3889488278659528
17047_2023-01-01,0.7473531108366204
17047_2023-02-01,0.7473531108366204
17047_2023-03-01,0.7473531108366204
17047_2023-04-01,0.7473531108366204
17047_2023-05-01,0.7473531108366204
17047_2023-06-01,0.7473531108366204
17049_2023-01-01,11.895834980546898
17049_2023-02-01,11.895834980546898
17049_2023-03-01,11.895834980546898
17049_2023-04-01,11.895834980546898
17049_2023-05-01,11.895834980546898
17049_2023-06-01,11.895834980546898
17051_2023-01-01,1.3917563546267042
17051_2023-02-01,1.3917563546267042
17051_2023-03-01,1.3917563546267042
17051_2023-04-01,1.3917563546267042
17051_2023-05-01,1.3917563546267042
17051_2023-06-01,1.3917563546267042
17053_2023-01-01,2.185491996905799
17053_2023-02-01,2.185491996905799
17053_2023-03-01,2.185491996905799
17053_2023-04-01,2.185491996905799
17053_2023-05-01,2.185491996905799
17053_2023-06-01,2.185491996905799
17055_2023-01-01,2.2350601372367183
17055_2023-02-01,2.2350601372367183
17055_2023-03-01,2.2350601372367183
17055_2023-04-01,2.2350601372367183
17055_2023-05-01,2.2350601372367183
17055_2023-06-01,2.2350601372367183
17057_2023-01-01,1.3167724658091637
17057_2023-02-01,1.3167724658091637
17057_2023-03-01,1.3167724658091637
17057_2023-04-01,1.3167724658091637
17057_2023-05-01,1.3167724658091637
17057_2023-06-01,1.3167724658091637
17059_2023-01-01,1.6612943183238285
17059_2023-02-01,1.6612943183238285
17059_2023-03-01,1.6612943183238285
17059_2023-04-01,1.6612943183238285
17059_2023-05-01,1.6612943183238285
17059_2023-06-01,1.6612943183238285
17061_2023-01-01,1.340033420644891
17061_2023-02-01,1.340033420644891
17061_2023-03-01,1.340033420644891
17061_2023-04-01,1.340033420644891
17061_2023-05-01,1.340033420644891
17061_2023-06-01,1.340033420644891
17063_2023-01-01,3.300991941931578
17063_2023-02-01,3.300991941931578
17063_2023-03-01,3.300991941931578
17063_2023-04-01,3.300991941931578
17063_2023-05-01,3.300991941931578
17063_2023-06-01,3.300991941931578
17065_2023-01-01,1.691129566432674
17065_2023-02-01,1.691129566432674
17065_2023-03-01,1.691129566432674
17065_2023-04-01,1.691129566432674
17065_2023-05-01,1.691129566432674
17065_2023-06-01,1.691129566432674
17067_2023-01-01,2.8226592808117936
17067_2023-02-01,2.8226592808117936
17067_2023-03-01,2.8226592808117936
17067_2023-04-01,2.8226592808117936
17067_2023-05-01,2.8226592808117936
17067_2023-06-01,2.8226592808117936
17069_2023-01-01,1.5678895916274695
17069_2023-02-01,1.5678895916274695
17069_2023-03-01,1.5678895916274695
17069_2023-04-01,1.5678895916274695
17069_2023-05-01,1.5678895916274695
17069_2023-06-01,1.5678895916274695
17071_2023-01-01,0.7184722671242201
17071_2023-02-01,0.7184722671242201
17071_2023-03-01,0.7184722671242201
17071_2023-04-01,0.7184722671242201
17071_2023-05-01,0.7184722671242201
17071_2023-06-01,0.7184722671242201
17073_2023-01-01,2.157875382692597
17073_2023-02-01,2.157875382692597
17073_2023-03-01,2.157875382692597
17073_2023-04-01,2.157875382692597
17073_2023-05-01,2.157875382692597
17073_2023-06-01,2.157875382692597
17075_2023-01-01,1.524319964280808
17075_2023-02-01,1.524319964280808
17075_2023-03-01,1.524319964280808
17075_2023-04-01,1.524319964280808
17075_2023-05-01,1.524319964280808
17075_2023-06-01,1.524319964280808
17077_2023-01-01,4.624845955255294
17077_2023-02-01,4.624845955255294
17077_2023-03-01,4.624845955255294
17077_2023-04-01,4.624845955255294
17077_2023-05-01,4.624845955255294
17077_2023-06-01,4.624845955255294
17079_2023-01-01,1.393922549205464
17079_2023-02-01,1.393922549205464
17079_2023-03-01,1.393922549205464
17079_2023-04-01,1.393922549205464
17079_2023-05-01,1.393922549205464
17079_2023-06-01,1.393922549205464
17081_2023-01-01,2.4175753933895856
17081_2023-02-01,2.4175753933895856
17081_2023-03-01,2.4175753933895856
17081_2023-04-01,2.4175753933895856
17081_2023-05-01,2.4175753933895856
17081_2023-06-01,2.4175753933895856
17083_2023-01-01,1.5165027534447026
17083_2023-02-01,1.5165027534447026
17083_2023-03-01,1.5165027534447026
17083_2023-04-01,1.5165027534447026
17083_2023-05-01,1.5165027534447026
17083_2023-06-01,1.5165027534447026
17085_2023-01-01,4.468920654117842
17085_2023-02-01,4.468920654117842
17085_2023-03-01,4.468920654117842
17085_2023-04-01,4.468920654117842
17085_2023-05-01,4.468920654117842
17085_2023-06-01,4.468920654117842
17087_2023-01-01,0.9915808991393827
17087_2023-02-01,0.9915808991393827
17087_2023-03-01,0.9915808991393827
17087_2023-04-01,0.9915808991393827
17087_2023-05-01,0.9915808991393827
17087_2023-06-01,0.9915808991393827
17089_2023-01-01,5.699008558018446
17089_2023-02-01,5.699008558018446
17089_2023-03-01,5.699008558018446
17089_2023-04-01,5.699008558018446
17089_2023-05-01,5.699008558018446
17089_2023-06-01,5.699008558018446
17091_2023-01-01,3.1162042561190084
17091_2023-02-01,3.1162042561190084
17091_2023-03-01,3.1162042561190084
17091_2023-04-01,3.1162042561190084
17091_2023-05-01,3.1162042561190084
17091_2023-06-01,3.1162042561190084
17093_2023-01-01,5.5945523624705995
17093_2023-02-01,5.5945523624705995
17093_2023-03-01,5.5945523624705995
17093_2023-04-01,5.5945523624705995
17093_2023-05-01,5.5945523624705995
17093_2023-06-01,5.5945523624705995
17095_2023-01-01,2.7787639043447077
17095_2023-02-01,2.7787639043447077
17095_2023-03-01,2.7787639043447077
17095_2023-04-01,2.7787639043447077
17095_2023-05-01,2.7787639043447077
17095_2023-06-01,2.7787639043447077
17097_2023-01-01,10.29309144163412
17097_2023-02-01,10.29309144163412
17097_2023-03-01,10.29309144163412
17097_2023-04-01,10.29309144163412
17097_2023-05-01,10.29309144163412
17097_2023-06-01,10.29309144163412
17099_2023-01-01,3.4413483933866678
17099_2023-02-01,3.4413483933866678
17099_2023-03-01,3.4413483933866678
17099_2023-04-01,3.4413483933866678
17099_2023-05-01,3.4413483933866678
17099_2023-06-01,3.4413483933866678
17101_2023-01-01,0.9504792355750799
17101_2023-02-01,0.9504792355750799
17101_2023-03-01,0.9504792355750799
17101_2023-04-01,0.9504792355750799
17101_2023-05-01,0.9504792355750799
17101_2023-06-01,0.9504792355750799
17103_2023-01-01,2.434892826034593
17103_2023-02-01,2.434892826034593
17103_2023-03-01,2.434892826034593
17103_2023-04-01,2.434892826034593
17103_2023-05-01,2.434892826034593
17103_2023-06-01,2.434892826034593
17105_2023-01-01,2.317632746747166
17105_2023-02-01,2.317632746747166
17105_2023-03-01,2.317632746747166
17105_2023-04-01,2.317632746747166
17105_2023-05-01,2.317632746747166
17105_2023-06-01,2.317632746747166
17107_2023-01-01,1.5270440162798382
17107_2023-02-01,1.5270440162798382
17107_2023-03-01,1.5270440162798382
17107_2023-04-01,1.5270440162798382
17107_2023-05-01,1.5270440162798382
17107_2023-06-01,1.5270440162798382
17109_2023-01-01,2.7518215325256477
17109_2023-02-01,2.7518215325256477
17109_2023-03-01,2.7518215325256477
17109_2023-04-01,2.7518215325256477
17109_2023-05-01,2.7518215325256477
17109_2023-06-01,2.7518215325256477
17111_2023-01-01,7.873673528345117
17111_2023-02-01,7.873673528345117
17111_2023-03-01,7.873673528345117
17111_2023-04-01,7.873673528345117
17111_2023-05-01,7.873673528345117
17111_2023-06-01,7.873673528345117
17113_2023-01-01,5.391061768851697
17113_2023-02-01,5.391061768851697
17113_2023-03-01,5.391061768851697
17113_2023-04-01,5.391061768851697
17113_2023-05-01,5.391061768851697
17113_2023-06-01,5.391061768851697
17115_2023-01-01,3.260350272838291
17115_2023-02-01,3.260350272838291
17115_2023-03-01,3.260350272838291
17115_2023-04-01,3.260350272838291
17115_2023-05-01,3.260350272838291
17115_2023-06-01,3.260350272838291
17117_2023-01-01,2.1072526630770407
17117_2023-02-01,2.1072526630770407
17117_2023-03-01,2.1072526630770407
17117_2023-04-01,2.1072526630770407
17117_2023-05-01,2.1072526630770407
17117_2023-06-01,2.1072526630770407
17119_2023-01-01,5.0892989006204
17119_2023-02-01,5.0892989006204
17119_2023-03-01,5.0892989006204
17119_2023-04-01,5.0892989006204
17119_2023-05-01,5.0892989006204
17119_2023-06-01,5.0892989006204
17121_2023-01-01,2.0511938904537077
17121_2023-02-01,2.0511938904537077
17121_2023-03-01,2.0511938904537077
17121_2023-04-01,2.0511938904537077
17121_2023-05-01,2.0511938904537077
17121_2023-06-01,2.0511938904537077
17123_2023-01-01,1.631465753871104
17123_2023-02-01,1.631465753871104
17123_2023-03-01,1.631465753871104
17123_2023-04-01,1.631465753871104
17123_2023-05-01,1.631465753871104
17123_2023-06-01,1.631465753871104
17125_2023-01-01,1.2990734790333365
17125_2023-02-01,1.2990734790333365
17125_2023-03-01,1.2990734790333365
17125_2023-04-01,1.2990734790333365
17125_2023-05-01,1.2990734790333365
17125_2023-06-01,1.2990734790333365
17127_2023-01-01,2.0196565627883483
17127_2023-02-01,2.0196565627883483
17127_2023-03-01,2.0196565627883483
17127_2023-04-01,2.0196565627883483
17127_2023-05-01,2.0196565627883483
17127_2023-06-01,2.0196565627883483
17129_2023-01-01,2.527729628752258
17129_2023-02-01,2.527729628752258
17129_2023-03-01,2.527729628752258
17129_2023-04-01,2.527729628752258
17129_2023-05-01,2.527729628752258
17129_2023-06-01,2.527729628752258
17131_2023-01-01,2.180657204707301
17131_2023-02-01,2.180657204707301
17131_2023-03-01,2.180657204707301
17131_2023-04-01,2.180657204707301
17131_2023-05-01,2.180657204707301
17131_2023-06-01,2.180657204707301
17133_2023-01-01,4.349381682380169
17133_2023-02-01,4.349381682380169
17133_2023-03-01,4.349381682380169
17133_2023-04-01,4.349381682380169
17133_2023-05-01,4.349381682380169
17133_2023-06-01,4.349381682380169
17135_2023-01-01,3.177383760124491
17135_2023-02-01,3.177383760124491
17135_2023-03-01,3.177383760124491
17135_2023-04-01,3.177383760124491
17135_2023-05-01,3.177383760124491
17135_2023-06-01,3.177383760124491
17137_2023-01-01,1.7039817058590812
17137_2023-02-01,1.7039817058590812
17137_2023-03-01,1.7039817058590812
17137_2023-04-01,1.7039817058590812
17137_2023-05-01,1.7039817058590812
17137_2023-06-01,1.7039817058590812
17139_2023-01-01,2.705780492002557
17139_2023-02-01,2.705780492002557
17139_2023-03-01,2.705780492002557
17139_2023-04-01,2.705780492002557
17139_2023-05-01,2.705780492002557
17139_2023-06-01,2.705780492002557
17141_2023-01-01,2.992200969659604
17141_2023-02-01,2.992200969659604
17141_2023-03-01,2.992200969659604
17141_2023-04-01,2.992200969659604
17141_2023-05-01,2.992200969659604
17141_2023-06-01,2.992200969659604
17143_2023-01-01,4.500634302120871
17143_2023-02-01,4.500634302120871
17143_2023-03-01,4.500634302120871
17143_2023-04-01,4.500634302120871
17143_2023-05-01,4.500634302120871
17143_2023-06-01,4.500634302120871
17145_2023-01-01,0.9763478373060346
17145_2023-02-01,0.9763478373060346
17145_2023-03-01,0.9763478373060346
17145_2023-04-01,0.9763478373060346
17145_2023-05-01,0.9763478373060346
17145_2023-06-01,0.9763478373060346
17147_2023-01-01,5.019731250299114
17147_2023-02-01,5.019731250299114
17147_2023-03-01,5.019731250299114
17147_2023-04-01,5.019731250299114
17147_2023-05-01,5.019731250299114
17147_2023-06-01,5.019731250299114
17149_2023-01-01,1.486937740038396
17149_2023-02-01,1.486937740038396
17149_2023-03-01,1.486937740038396
17149_2023-04-01,1.486937740038396
17149_2023-05-01,1.486937740038396
17149_2023-06-01,1.486937740038396
17151_2023-01-01,1.4070994586504637
17151_2023-02-01,1.4070994586504637
17151_2023-03-01,1.4070994586504637
17151_2023-04-01,1.4070994586504637
17151_2023-05-01,1.4070994586504637
17151_2023-06-01,1.4070994586504637
17153_2023-01-01,1.8727490617527014
17153_2023-02-01,1.8727490617527014
17153_2023-03-01,1.8727490617527014
17153_2023-04-01,1.8727490617527014
17153_2023-05-01,1.8727490617527014
17153_2023-06-01,1.8727490617527014
17155_2023-01-01,2.69788175212932
17155_2023-02-01,2.69788175212932
17155_2023-03-01,2.69788175212932
17155_2023-04-01,2.69788175212932
17155_2023-05-01,2.69788175212932
17155_2023-06-01,2.69788175212932
17157_2023-01-01,1.6845727273836997
17157_2023-02-01,1.6845727273836997
17157_2023-03-01,1.6845727273836997
17157_2023-04-01,1.6845727273836997
17157_2023-05-01,1.6845727273836997
17157_2023-06-01,1.6845727273836997
17159_2023-01-01,1.9376333059279025
17159_2023-02-01,1.9376333059279025
17159_2023-03-01,1.9376333059279025
17159_2023-04-01,1.9376333059279025
17159_2023-05-01,1.9376333059279025
17159_2023-06-01,1.9376333059279025
17161_2023-01-01,3.7801647497484785
17161_2023-02-01,3.7801647497484785
17161_2023-03-01,3.7801647497484785
17161_2023-04-01,3.7801647497484785
17161_2023-05-01,3.7801647497484785
17161_2023-06-01,3.7801647497484785
17163_2023-01-01,3.892456104758785
17163_2023-02-01,3.892456104758785
17163_2023-03-01,3.892456104758785
17163_2023-04-01,3.892456104758785
17163_2023-05-01,3.892456104758785
17163_2023-06-01,3.892456104758785
17165_2023-01-01,1.9020821960174885
17165_2023-02-01,1.9020821960174885
17165_2023-03-01,1.9020821960174885
17165_2023-04-01,1.9020821960174885
17165_2023-05-01,1.9020821960174885
17165_2023-06-01,1.9020821960174885
17167_2023-01-01,12.54009849230777
17167_2023-02-01,12.54009849230777
17167_2023-03-01,12.54009849230777
17167_2023-04-01,12.54009849230777
17167_2023-05-01,12.54009849230777
17167_2023-06-01,12.54009849230777
17169_2023-01-01,1.0795751549016193
17169_2023-02-01,1.0795751549016193
17169_2023-03-01,1.0795751549016193
17169_2023-04-01,1.0795751549016193
17169_2023-05-01,1.0795751549016193
17169_2023-06-01,1.0795751549016193
17171_2023-01-01,1.1700468919656786
17171_2023-02-01,1.1700468919656786
17171_2023-03-01,1.1700468919656786
17171_2023-04-01,1.1700468919656786
17171_2023-05-01,1.1700468919656786
17171_2023-06-01,1.1700468919656786
17173_2023-01-01,1.3210789921869546
17173_2023-02-01,1.3210789921869546
17173_2023-03-01,1.3210789921869546
17173_2023-04-01,1.3210789921869546
17173_2023-05-01,1.3210789921869546
17173_2023-06-01,1.3210789921869546
17175_2023-01-01,2.1037867661991587
17175_2023-02-01,2.1037867661991587
17175_2023-03-01,2.1037867661991587
17175_2023-04-01,2.1037867661991587
17175_2023-05-01,2.1037867661991587
17175_2023-06-01,2.1037867661991587
17177_2023-01-01,5.10144620313202
17177_2023-02-01,5.10144620313202
17177_2023-03-01,5.10144620313202
17177_2023-04-01,5.10144620313202
17177_2023-05-01,5.10144620313202
17177_2023-06-01,5.10144620313202
17179_2023-01-01,3.1347740399867345
17179_2023-02-01,3.1347740399867345
17179_2023-03-01,3.1347740399867345
17179_2023-04-01,3.1347740399867345
17179_2023-05-01,3.1347740399867345
17179_2023-06-01,3.1347740399867345
17181_2023-01-01,1.622729661185455
17181_2023-02-01,1.622729661185455
17181_2023-03-01,1.622729661185455
17181_2023-04-01,1.622729661185455
17181_2023-05-01,1.622729661185455
17181_2023-06-01,1.622729661185455
17183_2023-01-01,2.045815462278974
17183_2023-02-01,2.045815462278974
17183_2023-03-01,2.045815462278974
17183_2023-04-01,2.045815462278974
17183_2023-05-01,2.045815462278974
17183_2023-06-01,2.045815462278974
17185_2023-01-01,1.478054822294934
17185_2023-02-01,1.478054822294934
17185_2023-03-01,1.478054822294934
17185_2023-04-01,1.478054822294934
17185_2023-05-01,1.478054822294934
17185_2023-06-01,1.478054822294934
17187_2023-01-01,1.333877128475778
17187_2023-02-01,1.333877128475778
17187_2023-03-01,1.333877128475778
17187_2023-04-01,1.333877128475778
17187_2023-05-01,1.333877128475778
17187_2023-06-01,1.333877128475778
17189_2023-01-01,2.4789388176986593
17189_2023-02-01,2.4789388176986593
17189_2023-03-01,2.4789388176986593
17189_2023-04-01,2.4789388176986593
17189_2023-05-01,2.4789388176986593
17189_2023-06-01,2.4789388176986593
17191_2023-01-01,0.8846736311102255
17191_2023-02-01,0.8846736311102255
17191_2023-03-01,0.8846736311102255
17191_2023-04-01,0.8846736311102255
17191_2023-05-01,0.8846736311102255
17191_2023-06-01,0.8846736311102255
17193_2023-01-01,1.6501590218000937
17193_2023-02-01,1.6501590218000937
17193_2023-03-01,1.6501590218000937
17193_2023-04-01,1.6501590218000937
17193_2023-05-01,1.6501590218000937
17193_2023-06-01,1.6501590218000937
17195_2023-01-01,2.930584040293128
17195_2023-02-01,2.930584040293128
17195_2023-03-01,2.930584040293128
17195_2023-04-01,2.930584040293128
17195_2023-05-01,2.930584040293128
17195_2023-06-01,2.930584040293128
17197_2023-01-01,17.104936854002688
17197_2023-02-01,17.104936854002688
17197_2023-03-01,17.104936854002688
17197_2023-04-01,17.104936854002688
17197_2023-05-01,17.104936854002688
17197_2023-06-01,17.104936854002688
17199_2023-01-01,3.2252897824259983
17199_2023-02-01,3.2252897824259983
17199_2023-03-01,3.2252897824259983
17199_2023-04-01,3.2252897824259983
17199_2023-05-01,3.2252897824259983
17199_2023-06-01,3.2252897824259983
17201_2023-01-01,4.258031011963922
17201_2023-02-01,4.258031011963922
17201_2023-03-01,4.258031011963922
17201_2023-04-01,4.258031011963922
17201_2023-05-01,4.258031011963922
17201_2023-06-01,4.258031011963922
17203_2023-01-01,2.6510287226549387
17203_2023-02-01,2.6510287226549387
17203_2023-03-01,2.6510287226549387
17203_2023-04-01,2.6510287226549387
17203_2023-05-01,2.6510287226549387
17203_2023-06-01,2.6510287226549387
18001_2023-01-01,2.216789430602943
18001_2023-02-01,2.216789430602943
18001_2023-03-01,2.216789430602943
18001_2023-04-01,2.216789430602943
18001_2023-05-01,2.216789430602943
18001_2023-06-01,2.216789430602943
18003_2023-01-01,5.505765843925064
18003_2023-02-01,5.505765843925064
18003_2023-03-01,5.505765843925064
18003_2023-04-01,5.505765843925064
18003_2023-05-01,5.505765843925064
18003_2023-06-01,5.505765843925064
18005_2023-01-01,3.3610892427765857
18005_2023-02-01,3.3610892427765857
18005_2023-03-01,3.3610892427765857
18005_2023-04-01,3.3610892427765857
18005_2023-05-01,3.3610892427765857
18005_2023-06-01,3.3610892427765857
18007_2023-01-01,3.331644695467703
18007_2023-02-01,3.331644695467703
18007_2023-03-01,3.331644695467703
18007_2023-04-01,3.331644695467703
18007_2023-05-01,3.331644695467703
18007_2023-06-01,3.331644695467703
